#gene	sample7	sample8	sample9
NINJ1	10118	4959	3959
WNK2	1442	1450	715
C9orf129	2941	2578	1833
FAM120AOS	589	867	118
FAM120A	2952	1350	2366
PHF2	6122	5561	1593
BARX1	4424	2873	3564
PTPDC1	2494	1697	4228
ZNF169	898	1200	999
NUTM2F	3185	5927	3324
MFSD14B	676	1091	863
FBP2	95	243	333
FBP1	7400	12206	6238
C9orf3	13091	20196	11706
FANCC	2009	2166	1917
PTCH1	690	258	859
ERCC6L2	3463	3685	4001
HSD17B3	2470	1361	1630
SLC35D2	10556	10717	7761
ZNF367	1664	473	1321
HABP4	2927	4490	6969
CDC14B	4035	2120	3971
AAED1	398	434	662
ZNF510	190	284	197
ZNF782	6370	6003	7675
MFSD14C	4378	1851	3690
NUTM2G	5444	6277	3263
CTSV	1984	2415	1246
CCDC180	3796	2753	6446
TDRD7	494	310	388
TMOD1	3892	5655	2609
TSTD2	708	1683	1034
NCBP1	1476	949	661
XPA	19752	17482	17733
FOXE1	422	412	380
TRMO	4047	4998	2309
HEMGN	1544	3429	3109
ANP32B	478	666	656
NANS	3398	2235	2994
TRIM14	2119	1506	1755
CORO2A	4507	3518	2053
TBC1D2	3135	2449	2968
GABBR2	2438	3542	2703
ANKS6	1390	1532	748
GALNT12	1656	3928	2266
COL15A1	686	1113	405
TGFBR1	8974	3914	4799
ALG2	3419	3942	8184
SEC61B	8564	3373	5986
NR4A3	1471	1335	2435
STX17	1078	1392	1563
ERP44	1017	997	878
INVS	1062	559	215
TEX10	690	1963	1217
MSANTD3	643	293	492
MSANTD3-TMEFF1	1389	713	515
TMEFF1	2019	3255	3667
MURC	4623	3444	5906
PLPPR1	14155	11275	10877
BAAT	175	207	53
MRPL50	28	17	26
ZNF189	3398	7849	4287
ALDOB	3630	1378	2410
TMEM246	4125	3919	11674
RNF20	481	699	454
GRIN3A	1578	2027	1286
PPP3R2	9140	4870	6369
CYLC2	1256	1471	637
SMC2	1785	1154	1806
OR13F1	3132	1522	2840
OR13C4	359	567	448
OR13C3	10042	14007	26101
OR13C8	1144	1455	598
OR13C5	1593	1095	2865
OR13C2	1219	1302	1347
OR13C9	3146	5586	4668
OR13D1	7723	9959	5902
NIPSNAP3A	1679	2111	4156
NIPSNAP3B	597	999	837
ABCA1	1090	238	658
SLC44A1	937	2030	744
FSD1L	428	1292	518
FKTN	1207	2421	1251
TAL2	1584	1162	2064
TMEM38B	653	471	453
ZNF462	6465	4075	4706
RAD23B	2277	1601	603
KLF4	777	614	810
ACTL7B	2612	2029	2744
ACTL7A	6550	5376	3818
IKBKAP	863	996	698
FAM206A	1199	4082	1958
CTNNAL1	1304	646	1243
TMEM245	2350	1549	3448
FRRS1L	446	1035	373
EPB41L4B	1973	1534	4449
PTPN3	2014	4966	5804
PALM2	4678	2007	3016
PALM2-AKAP2	5136	6297	3828
AKAP2	883	2350	557
C9orf152	808	503	559
TXN	657	943	336
TXNDC8	4812	7686	2094
SVEP1	4447	3815	6748
MUSK	532	278	1424
LPAR1	14780	21198	12578
OR2K2	2102	2881	2863
KIAA0368	3955	6864	5264
ZNF483	1479	2071	2195
AL135787.1	208	383	604
PTGR1	1764	1113	684
DNAJC25	1348	2436	1886
DNAJC25-GNG10	2707	3213	982
GNG10	12917	8460	7533
C9orf84	462	249	505
UGCG	2226	2663	3648
SUSD1	6405	7200	12409
PTBP3	3469	800	1890
HSDL2	546	504	660
KIAA1958	3556	8965	6727
INIP	1517	824	847
SNX30	1417	1289	1322
SLC46A2	2484	1961	3576
ZNF883	50	22	52
ZFP37	5027	7105	8167
SLC31A2	14359	8992	15986
FKBP15	3155	5129	5940
SLC31A1	3106	2622	4135
CDC26	2827	3203	1557
PRPF4	1920	3336	1313
RNF183	479	227	519
WDR31	3653	4266	13310
BSPRY	907	1056	760
HDHD3	1785	585	549
ALAD	3007	4685	2702
POLE3	459	390	512
C9orf43	4271	4766	3618
RGS3	1646	3758	2224
ZNF618	1434	2336	1245
AMBP	5744	3456	6080
KIF12	2128	1348	2761
COL27A1	126	361	157
ORM1	2783	1274	654
ORM2	585	1770	885
AKNA	2302	5288	2417
WHRN	5750	2547	6244
ATP6V1G1	5399	4877	7374
C9orf91	613	414	442
RP11-402G3.5	1694	1467	3788
RP11-402G3.3	4	8	7
TNFSF15	6297	2882	3222
TNFSF8	125	223	183
TNC	2320	1910	3464
DEC1	5894	4882	3210
PAPPA	2546	2200	1425
ASTN2	391	263	406
TRIM32	2251	826	1952
TLR4	2152	2406	2291
BRINP1	267	343	220
CDK5RAP2	2013	843	1522
MEGF9	876	395	668
FBXW2	5436	3743	3703
PSMD5	793	1730	793
PHF19	8178	5007	7142
TRAF1	7554	6884	4427
C5	4218	4700	10114
CNTRL	5575	9139	6804
RAB14	11935	12668	17094
GSN	12513	13399	16979
AL513122.1	3145	2299	686
AL513122.2	64	41	106
STOM	4022	2515	3759
DAB2IP	1028	753	522
TTLL11	8024	5474	15484
NDUFA8	2414	6004	2189
MORN5	779	693	795
LHX6	129	188	177
RBM18	722	555	262
MRRF	877	3656	2605
PTGS1	15320	14301	8966
OR1J1	488	647	399
OR1J2	6438	1854	4424
OR1J4	3634	4772	5592
OR1N1	4520	13401	9845
OR1N2	1681	1635	2869
OR1L8	30456	18927	20686
OR1Q1	1002	931	1295
OR1L1	720	572	1018
OR1L3	3081	3264	3045
OR1L4	11848	5762	4302
OR1L6	12080	9242	15766
OR5C1	57	90	54
PDCL	1244	1719	3278
OR1K1	14254	7420	6270
RC3H2	378	637	599
ZBTB6	826	898	1330
ZBTB26	1554	3318	1473
RABGAP1	2003	4312	3760
GPR21	3201	2444	1881
STRBP	2643	1684	2176
CRB2	2519	1215	1784
DENND1A	3621	3281	2883
LHX2	2577	5489	2116
NEK6	3742	1157	5335
PSMB7	11993	11423	9112
ADGRD2	2694	2232	718
NR5A1	13066	6285	6793
NR6A1	2402	1696	1901
OLFML2A	1019	598	697
WDR38	1415	1114	1283
RPL35	5539	4811	1711
ARPC5L	48	35	31
GOLGA1	7272	2599	4397
SCAI	11937	5554	8596
PPP6C	1340	1839	3098
RABEPK	14203	6716	673
HSPA5	2148	1781	784
GAPVD1	5758	7831	5662
MAPKAP1	1992	3837	4827
PBX3	4065	2077	3558
MVB12B	8406	5841	14904
LMX1B	1736	712	761
ZBTB43	1007	1025	796
ZBTB34	134	58	157
RALGPS1	2030	732	1594
ANGPTL2	583	421	716
GARNL3	3727	1220	1445
SLC2A8	2999	1539	1128
ZNF79	842	1173	442
RPL12	999	2219	752
LRSAM1	728	1043	864
FAM129B	362	572	582
STXBP1	10207	15377	11452
PTRH1	6571	4473	4027
CFAP157	285	40	88
TTC16	1840	2711	3435
TOR2A	8553	8287	2488
SH2D3C	2292	1697	2363
AL162426.1	4643	4926	2777
CDK9	4687	5617	8649
FPGS	2706	1247	1396
ENG	2944	3265	1890
AK1	3399	1787	1627
ST6GALNAC6	385	749	604
ST6GALNAC4	1801	3141	2391
PIP5KL1	346	356	88
DPM2	876	1259	1183
FAM102A	4759	3308	3697
NAIF1	13684	15610	26593
SLC25A25	1497	1481	761
PTGES2	4222	3736	7340
LCN2	1302	1211	3885
C9orf16	2030	1560	1474
CIZ1	1624	1498	1049
DNM1	2348	1463	2199
GOLGA2	4367	1940	2930
SWI5	3574	5025	3534
TRUB2	2501	3217	3419
COQ4	6434	5843	12394
SLC27A4	356	702	352
URM1	750	1137	1704
CERCAM	1201	3556	3204
ODF2	15142	10170	10555
GLE1	850	1287	1090
SPTAN1	1198	3024	1518
WDR34	1742	1169	1131
SET	5552	2054	5672
PKN3	576	1108	981
ZDHHC12	13502	8426	5771
ZER1	7879	7774	12847
TBC1D13	1271	2153	600
ENDOG	606	607	724
C9orf114	51	23	10
KYAT1	3961	1207	1959
LRRC8A	3795	2719	3123
PHYHD1	906	1823	1611
RP11-101E3.5	726	1288	1058
DOLK	4115	3302	1822
NUP188	1284	1621	638
SH3GLB2	9645	9444	9276
FAM73B	2678	6222	2218
DOLPP1	9492	6431	5750
CRAT	7301	4495	9768
PTPA	96	48	144
IER5L	410	284	644
NTMT1	2349	2541	2942
C9orf50	1497	1330	1006
ASB6	5493	3479	4801
PRRX2	2064	1835	2248
PTGES	1472	1615	3779
TOR1B	5210	8222	9824
TOR1A	4342	2929	2956
C9orf78	1919	756	2084
USP20	2183	3239	2529
FNBP1	3365	3979	1853
GPR107	969	551	1018
NCS1	712	1007	1054
HMCN2	993	2928	3178
ASS1	795	1152	1057
FUBP3	5558	3407	3780
PRDM12	648	1035	1128
EXOSC2	250	731	339
ABL1	7107	3678	2321
QRFP	514	693	1072
FIBCD1	69	66	55
LAMC3	4325	3949	4047
AIF1L	2255	2630	1317
NUP214	4350	6833	4470
FAM78A	422	521	392
PLPP7	1974	1564	1219
PRRC2B	2949	4035	4749
POMT1	5709	5150	5622
UCK1	901	546	570
RP11-40A7.2	64	76	75
RAPGEF1	451	1485	405
MED27	1058	867	429
NTNG2	1517	1916	1087
SETX	4796	2687	2413
TTF1	542	364	742
CFAP77	1553	1017	1576
BARHL1	2039	5209	2616
DDX31	2111	1812	2324
GTF3C4	525	775	519
AK8	114	133	172
SPACA9	1005	818	1128
TSC1	338	1536	1206
GFI1B	2962	2044	2871
GTF3C5	1621	1714	1158
CEL	5124	2956	3894
RALGDS	6646	4194	5402
GBGT1	5404	4576	6468
OBP2B	2944	3532	3179
ABO	3202	5379	10961
SURF6	1296	1238	538
MED22	1411	1109	829
RPL7A	2635	4425	2360
SURF1	7676	5125	10156
SURF2	7909	4820	6893
SURF4	2785	1789	1583
STKLD1	2219	2683	4715
REXO4	4279	6667	7229
ADAMTS13	2466	1436	3189
CACFD1	2040	2797	4577
SLC2A6	1036	1042	2670
TMEM8C	772	566	346
ADAMTSL2	3363	2183	2318
FAM163B	2512	1857	2434
DBH	1292	740	664
SARDH	566	578	667
VAV2	206	212	91
LINC00094	6685	6959	4251
BRD3	2466	2132	3566
WDR5	1415	1093	1990
RXRA	1424	496	277
COL5A1	23540	4431	9737
FCN2	3404	3879	1857
FCN1	4272	2440	1755
OLFM1	36	90	77
PPP1R26	795	516	635
C9orf116	577	401	417
MRPS2	539	380	658
LCN1	13607	9246	8430
OBP2A	1673	1199	773
PAEP	1073	1455	2172
RP11-98L5.5	9919	10871	6964
GLT6D1	2752	6610	4742
LCN9	1456	1768	1427
SOHLH1	2069	4190	1400
KCNT1	354	882	1186
CAMSAP1	1174	666	1749
UBAC1	1693	1914	2834
NACC2	4824	4570	3677
C9orf69	270	1236	783
LHX3	1056	1303	1648
QSOX2	6221	5134	3041
CR392000.1	9734	3561	5857
CCDC187	2225	3483	2580
GPSM1	354	578	952
DNLZ	5475	8502	3813
CARD9	261	683	314
SNAPC4	1192	787	1999
SDCCAG3	1453	1407	1528
PMPCA	2949	2329	3547
INPP5E	3048	1175	1708
SEC16A	458	1239	2436
NOTCH1	1440	1145	2162
EGFL7	231	285	313
AGPAT2	1150	479	502
FAM69B	1834	1672	2086
RP11-216L13.16	62	226	163
LCN10	5739	15034	6511
LCN6	410	733	281
LCN8	40	25	57
LCN15	471	1197	212
TMEM141	354	588	822
RP11-216L13.17	377	296	341
CCDC183	2311	16261	8225
RABL6	4979	4586	3790
C9orf172	913	1591	4398
PHPT1	1728	3404	1518
MAMDC4	594	206	1091
EDF1	907	851	590
TRAF2	2219	1037	2634
FBXW5	350	844	495
C8G	1465	1801	1306
LCN12	2296	4361	1686
PTGDS	824	474	596
LCNL1	2182	2403	1688
C9orf142	5612	8078	2874
CLIC3	971	1445	1003
ABCA2	3439	1463	1015
FUT7	482	1287	735
RP11-229P13.27	986	5103	3792
NPDC1	709	662	790
ENTPD2	2628	7329	3095
SAPCD2	2306	5069	2626
UAP1L1	2423	2854	3741
MAN1B1	2176	1602	3300
DPP7	1527	2390	2371
GRIN1	405	598	340
LRRC26	1368	1750	1365
RP11-350O14.18	3894	3049	1377
TMEM210	13131	2175	8466
ANAPC2	558	1203	413
SSNA1	1951	3168	3735
TPRN	3297	3465	2077
TMEM203	167	341	165
NDOR1	136	100	141
RNF208	1831	2166	2945
CYSRT1	6848	13266	4709
RNF224	643	394	831
SLC34A3	249	91	110
TUBB4B	1244	917	958
FAM166A	579	386	242
STPG3	529	680	604
NELFB	525	744	1054
TOR4A	8474	2661	3824
NRARP	6104	3455	3961
EXD3	10330	4889	2878
NOXA1	10147	3031	4721
ENTPD8	3677	1306	2641
NSMF	5712	2459	1796
PNPLA7	81	43	42
MRPL41	913	659	825
DPH7	1564	1822	632
ZMYND19	32	88	29
ARRDC1	1415	2826	1999
EHMT1	3655	2509	3427
CACNA1B	711	863	1367
BET1L	4273	3730	4544
SCGB1C1	1956	5216	6540
ODF3	2715	7742	2316
RIC8A	548	789	1429
SIRT3	233	174	125
PSMD13	315	418	461
NLRP6	726	472	1593
ATHL1	476	469	161
IFITM5	6994	5985	3412
IFITM2	392	600	372
IFITM1	325	300	146
IFITM3	599	1615	511
B4GALNT4	431	964	935
PKP3	1914	6496	2131
SIGIRR	1708	1084	740
ANO9	965	1267	264
PTDSS2	1348	1236	1681
RNH1	2182	3117	872
HRAS	164	102	81
LRRC56	4329	5949	4858
LMNTD2	1922	1319	1987
RASSF7	1501	474	1139
PHRF1	4645	4527	5437
IRF7	1154	2719	1419
CDHR5	3135	3552	4720
SCT	7964	7663	6839
DRD4	2478	2903	4620
DEAF1	81	140	125
EPS8L2	378	277	504
TMEM80	5779	11799	9395
TALDO1	96	100	130
PDDC1	179	366	189
CEND1	4304	3378	2236
SLC25A22	2967	3834	3210
PANO1	724	447	159
PIDD1	611	714	630
RPLP2	887	605	317
PNPLA2	887	1678	3092
CRACR2B	4778	8660	5987
CD151	2419	3103	2874
POLR2L	747	378	529
TSPAN4	11608	17816	18325
CHID1	1331	894	754
AP2A2	3851	6358	7376
MUC6	330	185	120
MUC5AC	325	242	167
MUC5B	4641	1687	3658
TOLLIP	907	2588	1021
BRSK2	477	265	182
MOB2	3366	815	1139
DUSP8	220	579	443
AP006285.2	6220	4579	4911
KRTAP5-1	1171	972	978
KRTAP5-2	855	1213	573
KRTAP5-3	1892	1434	539
KRTAP5-4	7674	15543	12858
KRTAP5-5	2135	2360	1063
KRTAP5-6	597	1241	2308
IFITM10	1455	725	1671
RP11-295K3.1	1027	5609	2952
CTSD	4185	7391	7159
SYT8	4280	3525	5852
TNNI2	4504	3831	7679
LSP1	55	69	41
TNNT3	4685	4348	11568
MRPL23	820	1364	1686
IGF2	1162	1088	1387
INS-IGF2	1314	760	874
INS	125	263	239
TH	1955	2611	3382
ASCL2	631	1269	1259
C11orf21	223	74	156
TSPAN32	1551	1662	1145
CD81	2630	1871	3095
TSSC4	414	851	715
TRPM5	997	568	805
KCNQ1	635	489	345
CDKN1C	1905	2180	960
SLC22A18AS	3427	3711	3856
SLC22A18	167	269	225
PHLDA2	2138	2647	1061
NAP1L4	1209	1112	665
CARS	814	207	510
OSBPL5	3810	4021	8250
MRGPRG	3813	4450	2954
MRGPRE	5152	6779	4439
ZNF195	28	14	35
ART5	484	807	936
ART1	15732	13558	12369
CHRNA10	2330	3885	4188
NUP98	316	225	240
PGAP2	325	198	246
RHOG	451	997	2159
STIM1	1060	2326	911
RRM1	591	1155	701
TRIM21	394	163	867
OR52K2	5593	6088	9612
OR52K1	1093	2510	1212
OR52M1	3774	2831	2421
C11orf40	1482	778	864
OR52I2	6495	4642	1755
OR52I1	5049	6985	7448
TRIM68	4244	2171	4677
OR51D1	1057	759	252
OR51E1	1845	1439	885
OR51E2	5988	4207	2056
MMP26	13725	13730	4015
OR51F2	1198	1896	1194
OR51S1	3582	3792	2685
OR51H1	5110	5409	10068
OR51T1	759	881	674
OR51A7	8695	14105	18359
OR51G2	791	788	715
OR51A4	1197	1170	2102
OR51A2	1137	1714	2591
OR51L1	267	250	399
OR52J3	2265	5519	3813
OR52E2	6425	10979	9239
OR52A5	1395	1689	891
OR52A1	9555	8474	5098
OR51V1	4834	1167	2647
HBB	1497	308	824
HBD	1367	2297	1687
HBG1	321	965	1254
HBG2	1998	1703	1229
AC104389.2	5163	3732	3859
AC104389.1	8974	3243	7284
HBE1	1769	2000	2551
OR51B4	1744	3897	2319
OR51B5	1755	3765	3382
OR51B6	5457	5863	3035
OR51M1	1444	742	921
OR51J1	1463	382	1089
OR51Q1	270	729	306
OR51I1	4048	5873	4846
OR51I2	3478	3268	3434
OR52D1	125	266	92
UBQLN3	1815	6031	3529
UBQLNL	5008	4328	2895
OR52H1	2180	1758	1397
OR52B6	1923	1714	1753
TRIM6	1061	1048	640
TRIM6-TRIM34	67	286	73
TRIM34	5091	14968	7522
TRIM5	443	345	704
TRIM22	2643	5900	9008
OR56B1	6589	3507	3814
OR52N4	3129	3055	2031
OR52N5	1477	2014	1526
OR52N1	201	633	580
OR52N2	18865	8357	8701
OR52E6	1570	2405	4062
OR52E8	8751	5094	10598
OR52E4	5837	7227	5703
OR52E5	166	121	234
OR56A3	10417	7546	3296
OR56A5	7506	6018	5512
OR52L1	1971	2630	1288
OR56A4	1242	1381	2447
OR56A1	425	326	514
OR56B4	5339	6173	5173
OR52B2	653	369	543
OR52W1	6799	8043	4954
C11orf42	1912	3493	2069
FAM160A2	1065	1810	1201
CNGA4	314	365	182
CCKBR	184	304	102
PRKCDBP	330	246	387
SMPD1	294	285	239
APBB1	7899	10811	11945
HPX	1340	3541	3194
TRIM3	1014	625	473
ARFIP2	1514	690	482
TIMM10B	1277	748	1650
DNHD1	3332	4285	3739
RRP8	952	1420	476
ILK	907	845	1067
TAF10	8314	9600	5349
TPP1	7621	11139	2784
DCHS1	1987	2859	1791
MRPL17	18180	5633	11035
OR2AG2	4796	7569	9653
OR2AG1	11292	6171	5272
OR6A2	4829	3438	10670
OR10A5	2101	2940	3429
OR10A2	2359	866	1076
OR10A4	2299	5277	2785
OR2D2	4844	4113	5871
OR2D3	549	1175	1370
ZNF215	2270	1782	2048
ZNF214	990	849	1635
NLRP14	5364	7539	8732
RBMXL2	4096	4285	5352
SYT9	1172	4593	10032
OLFML1	251	221	275
PPFIBP2	1947	1187	1219
CYB5R2	2411	1965	1188
OVCH2	6448	3666	5077
OR5P2	734	356	449
OR5P3	3385	3638	3562
OR10A3	3303	3115	2246
NLRP10	1341	355	506
EIF3F	3177	6931	6229
TUB	3204	3867	2080
RIC3	563	1454	1030
LMO1	13613	6878	5192
STK33	1153	2636	1311
TRIM66	3226	5521	9145
RPL27A	4156	2405	3015
ST5	5395	5245	2601
AKIP1	455	367	909
C11orf16	1202	813	2634
ASCL3	4350	3970	3894
TMEM9B	3222	4883	3710
NRIP3	556	201	182
SCUBE2	8605	3043	12351
DENND5A	410	384	480
TMEM41B	257	297	578
IPO7	1081	1767	1727
ZNF143	3034	2803	4634
WEE1	89	87	106
SWAP70	789	1016	659
SBF2	1393	2260	1421
ADM	1886	3743	2475
AMPD3	1131	1467	1279
MTRNR2L8	139	322	130
RNF141	3103	3605	3582
LYVE1	6643	8615	5819
MRVI1	142	257	171
CTR9	2026	3090	1686
EIF4G2	2634	2288	2938
ZBED5	5384	737	5547
GALNT18	6290	1949	5876
CSNK2A3	5314	10662	11827
USP47	459	640	658
DKK3	244	397	559
MICAL2	1217	2202	2697
MICALCL	4910	6623	8053
PARVA	1994	3184	1854
TEAD1	506	840	1015
RASSF10	832	510	429
ARNTL	1585	4360	4293
BTBD10	1905	2761	897
PTH	885	538	1023
FAR1	199	379	214
SPON1	374	240	530
RRAS2	4754	8692	6938
COPB1	1487	1743	2784
RP11-140L24.4	1356	871	758
PSMA1	7252	17599	18304
PDE3B	353	513	826
CYP2R1	106	581	304
CALCB	9	9	5
CALCA	4840	5089	1792
INSC	1767	1271	2133
SOX6	843	1124	788
C11orf58	3337	9463	3263
PLEKHA7	4671	4515	5954
RPS13	2037	1998	2474
PIK3C2A	9380	16420	13097
NUCB2	12770	4182	5285
NCR3LG1	1687	2432	717
KCNJ11	1174	878	822
ABCC8	5535	6847	9143
USH1C	4155	9133	4952
OTOG	1264	1281	1335
MYOD1	321	289	259
KCNC1	7697	14070	6975
SERGEF	834	2342	1992
TPH1	378	279	356
SAAL1	1600	1419	1543
MRGPRX3	881	1199	1388
MRGPRX4	3132	3676	3707
SAA4	5692	15056	7403
SAA2-SAA4	227	267	374
SAA2	6036	2416	3524
SAA1	1431	962	642
HPS5	1967	1939	3207
GTF2H1	2449	1362	1355
LDHA	748	1091	885
LDHC	1198	1136	2557
LDHAL6A	5082	4277	5518
TSG101	461	409	296
UEVLD	19	34	21
SPTY2D1-AS1	9561	3453	9785
SPTY2D1	1050	654	2620
TMEM86A	1168	2122	629
IGSF22	4777	4717	5733
PTPN5	1341	4689	5950
MRGPRX1	3385	9468	4683
MRGPRX2	1684	1742	514
ZDHHC13	1650	431	620
CSRP3	665	933	2503
E2F8	1045	1499	1433
NAV2	392	464	707
DBX1	2322	1943	1619
HTATIP2	3730	3045	4968
PRMT3	2520	3894	3320
SLC6A5	4972	3203	4266
NELL1	12344	7953	7739
ANO5	338	301	134
SLC17A6	2058	2656	2905
FANCF	550	358	570
GAS2	580	825	643
SVIP	1879	1264	559
CCDC179	1198	1159	1061
LUZP2	766	167	800
ANO3	763	711	469
MUC15	1653	779	629
SLC5A12	8679	1383	4924
FIBIN	9979	10579	7637
BBOX1	1125	2546	1657
CCDC34	931	630	1036
LGR4	1003	1202	2108
LIN7C	2388	3948	3821
BDNF	1378	3621	2722
KIF18A	1139	1088	688
METTL15	4617	3541	4083
KCNA4	3257	907	4868
FSHB	793	1020	866
ARL14EP	18	33	44
MPPED2	167	242	194
DCDC1	5381	2624	1071
DNAJC24	1838	1818	2843
IMMP1L	11488	14326	10040
ELP4	1337	1964	2529
PAX6	924	2027	1534
RCN1	325	376	122
WT1	2594	1395	989
EIF3M	3818	3650	2774
CCDC73	16751	16410	23885
PRRG4	1172	727	927
QSER1	5496	7032	6178
DEPDC7	6539	8842	6024
TCP11L1	517	716	307
AC131263.1	585	250	691
CSTF3	2098	1773	1932
HIPK3	2681	1713	1343
KIAA1549L	1341	3158	1956
C11orf91	134	153	41
CD59	1359	2455	1240
FBXO3	804	152	599
LMO2	8243	15756	9676
CAPRIN1	2528	7942	7896
NAT10	520	1120	608
ABTB2	3718	5710	2684
CAT	6673	8372	4914
ELF5	2083	3862	1740
EHF	4148	3933	6030
APIP	3362	7494	3880
PDHX	795	1378	1177
CD44	488	246	583
SLC1A2	920	1080	1114
PAMR1	4507	2513	2984
FJX1	1661	838	1382
TRIM44	940	853	1146
LDLRAD3	9151	5013	5977
COMMD9	5168	4594	1275
PRR5L	1224	3212	1290
TRAF6	2240	3120	1487
RAG1	1782	2858	3408
RAG2	2987	5689	3161
C11orf74	74	86	123
LRRC4C	3759	2251	3625
API5	2418	2834	2612
TTC17	719	1271	1195
HSD17B12	844	509	1550
ALKBH3	2479	1691	2297
C11orf96	3572	2142	784
ACCSL	2313	4110	1125
ACCS	3230	1656	4833
EXT2	241	393	343
ALX4	4009	5377	4055
CD82	1158	1718	1005
TSPAN18	1545	1980	1159
TP53I11	4669	5078	3284
PRDM11	9756	7503	5538
SYT13	3820	3344	2928
CHST1	5452	7279	8518
SLC35C1	512	558	1168
CRY2	1685	2575	1467
MAPK8IP1	3290	5839	3588
C11orf94	3237	9275	4928
PEX16	1232	2280	795
LARGE2	3584	3419	1944
PHF21A	1096	784	891
CREB3L1	9756	3056	2302
DGKZ	1376	2004	744
MDK	5888	5043	8067
CHRM4	1372	1313	1100
AMBRA1	1086	685	509
HARBI1	1979	1806	3957
ATG13	3587	2995	3652
ARHGAP1	11253	12793	5931
ZNF408	967	463	790
F2	2050	2162	2029
CKAP5	11605	5932	15795
LRP4	65	135	34
C11orf49	3013	6463	5936
ARFGAP2	1188	698	797
PACSIN3	1402	3793	4048
DDB2	124	57	82
ACP2	782	2574	2888
NR1H3	1478	854	413
MADD	542	559	464
MYBPC3	5095	12810	8148
SPI1	5115	3387	10469
SLC39A13	5471	3623	2833
PSMC3	4889	2778	2933
RAPSN	862	333	484
CELF1	5102	2261	2281
NDUFS3	1990	3015	2203
PTPMT1	9459	2771	8974
KBTBD4	1566	3377	1652
FAM180B	4298	6168	11234
C1QTNF4	4046	2823	3931
MTCH2	2200	1814	2597
AGBL2	7854	4342	1824
FNBP4	3414	4408	4306
NUP160	273	231	242
PTPRJ	2082	4365	2115
OR4B1	948	723	1559
OR4X1	2706	2983	1975
OR4S1	1402	1439	1355
OR4C3	21166	9445	4688
OR4C5	71	154	128
OR4A47	1375	1220	1326
TRIM49B	1456	3258	3149
TRIM64C	7163	9206	6113
FOLH1	1325	914	1247
OR4C13	1600	5970	1296
OR4C12	5216	3308	3083
OR4C46	695	3552	2592
OR4A5	1710	1295	1164
TRIM48	244	91	257
OR4A16	148	135	113
OR4A15	1500	3246	1927
OR4C15	1235	1953	1574
OR4C11	1079	2311	1935
OR4P4	1028	4706	3096
OR4S2	3380	4698	5728
OR4C6	17226	8139	3797
OR5D14	2835	2258	3364
OR5D18	2755	2530	2196
OR5L2	7735	10360	10911
OR5D16	6060	11625	13982
TRIM51	3426	5941	4001
OR5W2	1791	3035	1962
OR5I1	1997	8215	5332
OR10AG1	3015	7828	4686
OR5F1	5806	4622	6090
OR5AS1	4060	6024	2314
OR8I2	2714	4183	3606
OR8H2	591	866	645
OR8H3	4138	6402	3459
OR8J3	206	299	271
OR8K5	5247	12763	16510
OR5J2	1486	1255	2014
OR5T2	89	52	49
OR5T3	2560	886	3496
OR5T1	2556	2144	2666
OR8H1	14213	7662	6761
OR8K1	1176	1483	1192
OR8J1	1507	1691	1665
OR8U1	3741	1660	1076
OR5M9	2722	10276	5654
OR5M3	363	1255	557
OR5M8	6416	2373	2518
OR5M11	17	17	19
OR5M10	1421	1519	855
OR5M1	2692	2922	5167
OR5AP2	4	6	5
OR9G1	723	498	525
OR9G4	1287	3550	2523
OR5AK2	2158	2791	1595
LRRC55	2046	4916	5578
APLNR	5583	3185	3295
TNKS1BP1	1569	1852	2246
SSRP1	338	308	597
P2RX3	755	662	622
PRG3	6086	3085	2979
PRG2	3392	6746	2709
RP11-872D17.8	1308	2188	1405
SLC43A3	17981	10999	18946
RTN4RL2	300	161	327
SLC43A1	1355	605	874
TIMM10	615	409	691
SMTNL1	5712	3389	3559
UBE2L6	4822	3079	2461
SERPING1	1960	4209	1529
YPEL4	688	1069	3570
CLP1	4856	4484	3660
ZDHHC5	2366	2203	1475
MED19	1550	1294	1277
TMX2	4082	3648	3993
TMX2-CTNND1	1026	1200	1598
C11orf31	897	789	863
RP11-691N7.6	4584	2194	1599
BTBD18	439	237	225
CTNND1	728	1073	1427
OR9Q1	2850	1711	5867
OR6Q1	1081	671	902
OR9I1	5342	7134	4719
OR9Q2	3977	4522	5446
OR1S2	605	1211	1341
OR10Q1	3749	2737	2607
OR10W1	1774	2543	2913
OR5B17	685	1336	3886
OR5B3	484	241	540
OR5B2	6072	8682	5706
OR5B12	3091	1857	1646
OR5B21	1265	2870	1087
LPXN	640	945	932
ZFP91	4768	2780	5025
ZFP91-CNTF	2598	4445	2436
CNTF	4688	4369	6834
GLYAT	721	337	221
GLYATL2	2213	999	1770
GLYATL1	6929	6773	6865
GLYATL1P3	3197	2678	3382
FAM111B	2876	2086	2610
FAM111A	111	108	175
DTX4	111	262	324
MPEG1	2262	2555	2020
OR5AN1	652	1571	649
OR5A2	1868	3086	1517
OR5A1	13	8	18
OR4D6	144	156	120
OR4D10	18598	15266	4911
OR4D11	370	281	284
OR4D9	166	294	244
OSBP	9158	11909	10515
PATL1	526	1185	412
OR10V1	2844	3313	2446
STX3	4032	1981	1661
MRPL16	1434	1548	1479
GIF	3219	6401	6197
TCN1	5712	9630	4130
OOSP2	393	816	834
MS4A3	713	936	994
