#gene	sample1	sample2	sample3
C11orf94	2934	2072	2499
PEX16	492	812	1451
LARGE2	4395	2289	2215
PHF21A	508	349	596
CREB3L1	2821	4057	5322
DGKZ	1702	1610	938
MDK	3825	2159	3863
CHRM4	2579	690	977
AMBRA1	613	262	750
HARBI1	2355	1824	2329
ATG13	3246	1995	2214
ARHGAP1	10877	9335	12945
ZNF408	533	415	372
F2	2239	3077	2284
CKAP5	6664	5758	4797
LRP4	71	42	100
C11orf49	4104	5651	5524
ARFGAP2	1066	1906	445
PACSIN3	1981	1588	902
DDB2	42	103	58
ACP2	1506	1332	755
NR1H3	574	563	349
MADD	714	465	470
MYBPC3	9614	8055	4089
SPI1	3965	2510	3332
SLC39A13	2736	2994	2763
PSMC3	3336	2606	3373
RAPSN	749	481	275
CELF1	1923	1409	1549
NDUFS3	1318	2299	1022
PTPMT1	2708	6022	6507
KBTBD4	3070	2317	1604
FAM180B	5305	5952	3701
C1QTNF4	3445	3609	2866
MTCH2	1899	2406	2488
AGBL2	3071	2006	4730
FNBP4	6523	3507	2389
NUP160	534	305	394
PTPRJ	1702	2564	2153
OR4B1	946	1294	448
OR4X1	1712	1605	1274
OR4S1	1154	2274	1972
OR4C3	6463	10780	5334
OR4C5	153	92	135
OR4A47	1450	1720	755
TRIM49B	1488	1631	2075
TRIM64C	5704	4632	6198
FOLH1	1788	871	577
OR4C13	3113	2725	1279
OR4C12	2269	3584	3706
OR4C46	1121	2020	1629
OR4A5	1578	988	844
TRIM48	110	188	72
OR4A16	64	61	107
OR4A15	3058	4056	1788
OR4C15	1335	848	617
OR4C11	1217	2924	1066
OR4P4	1907	887	673
OR4S2	3089	3070	7486
OR4C6	3799	7864	3456
OR5D14	1225	1585	2114
OR5D18	1713	4523	2579
OR5L2	9946	8113	6818
OR5D16	3332	5412	6416
TRIM51	3745	3828	5802
OR5W2	1333	3380	1846
OR5I1	2489	1532	3218
OR10AG1	8686	8552	4431
OR5F1	5404	3455	3636
OR5AS1	1948	1437	1475
OR8I2	2883	2732	2195
OR8H2	615	921	712
OR8H3	4795	3935	4395
OR8J3	208	112	153
OR8K5	4084	3068	3499
OR5J2	604	1318	2137
OR5T2	66	37	72
OR5T3	952	951	1031
OR5T1	2100	1248	2492
OR8H1	9111	14482	6479
OR8K1	417	1917	631
OR8J1	1340	3029	1311
OR8U1	867	2515	3539
OR5M9	3841	3223	5481
OR5M3	504	294	155
OR5M8	3321	3513	2640
OR5M11	9	9	8
OR5M10	1478	701	2143
OR5M1	2492	3975	2636
OR5AP2	5	3	4
OR9G1	336	214	355
OR9G4	1528	3811	1953
OR5AK2	1562	2126	2264
LRRC55	3367	4284	2613
APLNR	6812	3643	2899
TNKS1BP1	2054	1713	1412
SSRP1	426	355	221
P2RX3	547	474	815
PRG3	7470	3434	2474
PRG2	6240	4440	7612
RP11-872D17.8	1522	1031	2288
SLC43A3	11481	9858	8924
RTN4RL2	138	538	312
SLC43A1	586	595	907
TIMM10	533	250	508
SMTNL1	3465	3654	2369
UBE2L6	3336	3907	3496
SERPING1	3046	1817	4187
YPEL4	454	982	1241
CLP1	3825	5165	4001
ZDHHC5	856	2531	782
MED19	3830	2663	3782
TMX2	2665	3675	1957
TMX2-CTNND1	1691	669	1149
C11orf31	1078	800	1253
RP11-691N7.6	4039	2075	2396
BTBD18	321	47	118
CTNND1	885	1632	851
OR9Q1	1446	1583	3850
OR6Q1	902	579	732
OR9I1	4603	4842	2235
OR9Q2	4372	8400	3857
OR1S2	826	623	278
OR10Q1	2763	2307	2619
OR10W1	1736	3661	1707
OR5B17	1916	2441	643
OR5B3	601	317	689
OR5B2	12854	15211	5223
OR5B12	1007	2509	1798
OR5B21	1923	1172	1508
LPXN	1074	1244	928
ZFP91	3094	8371	2487
ZFP91-CNTF	1219	1760	2602
CNTF	4291	3331	3733
GLYAT	523	330	476
GLYATL2	1112	1818	1079
GLYATL1	5276	8862	5552
GLYATL1P3	2671	2242	2581
FAM111B	1343	2259	1521
FAM111A	25	31	31
DTX4	186	207	430
MPEG1	1244	722	2723
OR5AN1	494	1399	599
OR5A2	1247	3252	1732
OR5A1	19	30	11
OR4D6	135	103	81
OR4D10	6286	14274	9274
OR4D11	271	230	220
OR4D9	175	117	235
OSBP	3708	12821	9391
PATL1	548	593	289
OR10V1	4322	3680	1778
STX3	2514	2042	5534
MRPL16	560	874	1238
GIF	4993	4665	6236
TCN1	2667	6738	3247
OOSP2	1141	929	642
MS4A3	1531	558	855
MS4A2	306	132	306
MS4A6A	1229	3791	3067
MS4A4E	2057	1429	1304
MS4A4A	1056	1597	1342
MS4A6E	416	407	1319
MS4A7	52	30	58
MS4A14	311	415	183
MS4A5	944	517	632
MS4A1	2042	1674	1316
MS4A12	262	238	162
MS4A13	297	635	438
MS4A8	300	577	375
MS4A18	4288	6088	3693
MS4A15	782	825	1005
MS4A10	597	964	611
CCDC86	21	41	22
PTGDR2	2743	5096	1737
ZP1	3947	3555	2080
PRPF19	242	410	335
TMEM109	97	253	369
TMEM132A	4859	10533	7345
SLC15A3	1385	2307	2353
CD6	1229	1308	5368
CD5	257	380	232
VPS37C	325	1122	1352
PGA3	710	404	559
PGA4	1997	2815	662
PGA5	1148	2128	406
VWCE	87	63	24
DDB1	2566	2793	1159
TKFC	4267	2411	1911
CYB561A3	1230	2093	1375
TMEM138	7422	7087	3950
TMEM216	201	206	241
CPSF7	1892	3527	2132
RP11-286N22.8	1997	2948	2832
SDHAF2	52	45	65
PPP1R32	270	132	261
LRRC10B	647	592	479
SYT7	113	122	85
DAGLA	765	3768	2508
MYRF	4639	3722	8239
TMEM258	205	301	594
FEN1	7800	8031	5732
FADS2	1698	2981	2123
FADS1	1689	2627	1910
FADS3	2666	1290	2641
RAB3IL1	169	111	111
BEST1	6242	11139	2270
FTH1	5389	4875	5249
INCENP	521	879	418
SCGB1D1	1483	2138	1176
SCGB2A1	201	93	281
SCGB1D2	2471	2525	4349
SCGB2A2	167	59	162
SCGB1D4	409	996	885
ASRGL1	6127	4924	3864
SCGB1A1	95	212	159
AHNAK	2426	3235	2681
EEF1G	907	1023	372
RP11-864I4.1	1721	1417	1236
TUT1	226	105	330
MTA2	1310	211	204
EML3	883	786	773
ROM1	487	439	509
B3GAT3	4422	6724	7836
GANAB	229	446	335
INTS5	443	594	250
RP11-831H9.11	434	647	860
C11orf98	6797	5578	5674
LBHD1	320	347	305
METTL12	1340	871	810
UQCC3	5004	4241	2214
UBXN1	60	49	58
LRRN4CL	4009	2263	1716
HNRNPUL2-BSCL2	79	94	75
BSCL2	1673	3037	2347
GNG3	257	456	308
HNRNPUL2	507	1727	961
TTC9C	13341	7068	3397
ZBTB3	4179	6339	4488
POLR2G	556	1506	1283
TAF6L	361	192	202
TMEM223	596	2068	1629
TMEM179B	3140	1020	937
NXF1	2412	5538	5743
STX5	2863	2247	1924
RP11-727F15.14	1069	1185	511
WDR74	358	281	221
SLC3A2	225	300	273
CHRM1	3397	5128	4706
SLC22A6	6217	4126	3024
SLC22A8	1011	2527	1370
SLC22A24	1147	898	931
SLC22A10	1339	1305	1997
SLC22A25	3490	4753	9643
SLC22A9	2943	3554	4242
HRASLS5	4398	2647	4108
LGALS12	1369	1977	2320
RARRES3	2321	1411	2693
HRASLS2	1288	1630	1383
PLA2G16	235	316	206
ATL3	1646	1508	1155
RTN3	2452	6982	4237
C11orf95	369	266	394
C11orf84	670	391	1498
MARK2	936	968	1048
RCOR2	8160	3731	5211
NAA40	1796	1145	1385
COX8A	1452	492	2619
AP000721.4	671	442	137
OTUB1	1325	2000	3746
MACROD1	921	656	608
FLRT1	1612	2479	2337
STIP1	1340	1511	872
FERMT3	1287	2913	5265
TRPT1	620	1785	503
NUDT22	2461	1279	3251
DNAJC4	96	190	56
VEGFB	1088	615	1199
FKBP2	1209	641	886
PPP1R14B	13058	11953	7003
PLCB3	170	101	296
BAD	898	904	831
GPR137	4368	3681	1911
KCNK4	928	758	1063
TEX40	517	697	1136
ESRRA	2666	2145	1703
TRMT112	2173	3270	2106
PRDX5	2605	2145	1917
CCDC88B	1141	2377	2116
RPS6KA4	1063	1685	675
SLC22A11	2072	1676	1903
SLC22A12	1457	2421	1131
NRXN2	1085	829	989
RASGRP2	2890	741	1897
PYGM	4869	2807	4132
SF1	1387	561	898
MAP4K2	2251	4662	6090
MEN1	4052	4766	1827
CDC42BPG	3724	3069	3768
EHD1	340	404	345
ATG2A	8662	3791	8527
PPP2R5B	1896	1041	3061
GPHA2	3662	3462	2988
MAJIN	754	822	524
BATF2	779	1519	802
ARL2	289	159	100
ARL2-SNX15	9612	20383	7015
SNX15	3141	3439	5785
SAC3D1	6	16	14
NAALADL1	4125	3048	4727
CDCA5	3971	8322	2327
ZFPL1	913	919	898
TMEM262	738	695	733
VPS51	292	463	334
TM7SF2	1570	4456	5189
ZNHIT2	1170	1644	3062
FAU	2263	1739	762
SYVN1	199	479	418
MRPL49	1820	1695	2231
SPDYC	2852	2868	1025
CAPN1	1207	1509	1319
POLA2	5784	3431	3600
CDC42EP2	453	1971	1358
DPF2	294	167	502
TIGD3	311	125	173
SLC25A45	8739	10714	7388
FRMD8	1707	2577	1332
AP000769.1	4	2	11
SCYL1	5608	5385	1108
LTBP3	434	279	275
SSSCA1	414	572	2184
FAM89B	821	779	1753
EHBP1L1	4572	4762	6615
KCNK7	504	994	788
MAP3K11	5545	3041	3362
PCNX3	30	63	56
SIPA1	12081	4839	9604
RELA	4017	3066	3592
KAT5	377	522	641
RNASEH2C	3449	3644	1509
AP5B1	3441	4524	4482
OVOL1	1003	1315	1547
CFL1	3099	999	4199
SNX32	2005	3109	4748
MUS81	2699	4870	5274
EFEMP2	1007	1645	4227
CTSW	4056	2927	9018
FIBP	1904	1987	3379
CCDC85B	1632	1169	2000
FOSL1	147	99	172
C11orf68	3827	8436	6721
DRAP1	3106	11779	2491
TSGA10IP	9047	5107	5080
SART1	3242	2620	4011
EIF1AD	539	692	745
BANF1	2019	1977	5574
CST6	15226	13909	13659
CATSPER1	2642	2240	3877
GAL3ST3	1582	1024	1530
SF3B2	1206	1924	2840
PACS1	1630	1492	2164
KLC2	2584	1262	1595
RAB1B	280	417	455
CNIH2	355	280	260
YIF1A	485	260	403
TMEM151A	4357	5077	5001
CD248	532	914	1745
RIN1	1307	1470	592
BRMS1	16	8	12
B4GAT1	12	5	13
SLC29A2	382	1068	555
NPAS4	600	1313	1301
MRPL11	647	170	591
PELI3	8232	6948	4669
DPP3	161	303	264
CTD-3074O7.11	330	370	731
BBS1	3466	1878	3382
ZDHHC24	4475	1438	1818
ACTN3	1105	543	548
CTSF	1897	3820	1285
CCDC87	2394	1095	1863
CCS	3376	1781	2605
RBM14	245	161	161
RBM14-RBM4	4806	2307	3165
RBM4	479	714	797
RBM4B	429	238	326
SPTBN2	2531	2759	2989
C11orf80	42	71	66
RCE1	2627	7310	2438
PC	605	744	548
LRFN4	543	634	470
C11orf86	1206	202	703
SYT12	8288	8880	6660
RHOD	3446	3706	4968
KDM2A	9227	5109	4741
GRK2	3413	4690	2552
ANKRD13D	2419	2032	1295
SSH3	2851	3726	3091
RAD9A	1985	2772	2364
POLD4	4317	4799	5575
AP003419.11	271	473	484
CLCF1	515	843	310
PPP1CA	1805	586	1120
TBC1D10C	6	1	8
CARNS1	5125	10184	4277
RPS6KB2	5961	5106	3757
CORO1B	5077	5147	2465
PTPRCAP	244	711	1577
GPR152	568	1193	870
CABP4	1506	1702	1124
TMEM134	1052	329	921
AIP	2357	1230	2120
PITPNM1	2008	2292	2381
CDK2AP2	490	543	453
CABP2	164	590	483
GSTP1	8	4	14
NDUFV1	1695	1328	1289
NUDT8	5885	4504	5468
TBX10	347	382	230
ACY3	1473	2078	2616
ALDH3B2	2585	3657	6754
UNC93B1	2504	3840	5186
ALDH3B1	6072	14273	5068
NDUFS8	691	615	302
TCIRG1	625	986	255
CHKA	2254	2504	2104
KMT5B	2526	2590	4038
C11orf24	130	187	464
LRP5	4041	2498	4949
PPP6R3	1359	2815	3427
GAL	3336	2987	2055
TESMIN	4973	9555	6592
CPT1A	248	183	106
MRPL21	1400	3113	3325
IGHMBP2	3252	4204	2613
MRGPRD	9638	4356	4058
MRGPRF	3579	5490	1681
TPCN2	1225	916	1445
MYEOV	2262	1596	3273
CCND1	1254	1343	1936
ORAOV1	11273	7840	6332
AP001888.1	220	331	215
FGF19	2876	4182	3110
FGF4	2396	882	2205
FGF3	3527	4281	2802
ANO1	1841	3243	1430
FADD	382	1123	722
PPFIA1	1031	680	587
CTTN	2261	1998	1826
SHANK2	722	546	525
DHCR7	263	681	713
NADSYN1	1114	912	1000
KRTAP5-7	2145	2509	1567
KRTAP5-8	2430	1053	2479
KRTAP5-9	1152	1146	633
KRTAP5-10	502	902	558
KRTAP5-11	2214	4336	3397
FAM86C1	803	190	546
DEFB108B	1798	1438	1428
RP11-849H4.2	33	20	13
CTD-2313N18.7	6790	5678	4934
RNF121	345	416	544
IL18BP	787	642	377
NUMA1	1903	1133	1437
LRTOMT	2358	1152	3537
LAMTOR1	433	331	376
ANAPC15	2027	1261	1872
FOLR3	3441	667	1762
FOLR1	2063	2277	2230
FOLR2	3070	4021	1248
INPPL1	11929	7788	5452
PHOX2A	556	1596	902
CLPB	2847	2976	1424
PDE2A	750	806	1652
ARAP1	10974	10764	4660
STARD10	108	62	64
ATG16L2	2740	3212	3211
FCHSD2	353	360	226
P2RY2	3407	2654	2990
P2RY6	159	243	230
ARHGEF17	8323	6353	7248
RELT	1764	1293	1660
FAM168A	20434	5826	9981
PLEKHB1	3702	4050	4419
RAB6A	3165	2950	2829
MRPL48	3637	2253	3021
COA4	11003	4269	8765
PAAF1	7612	6471	2911
DNAJB13	2411	1558	2593
UCP2	8844	5138	7560
UCP3	349	1252	1563
C2CD3	1978	1719	2860
PPME1	1263	1181	661
P4HA3	890	291	426
PGM2L1	1921	3062	1684
KCNE3	6263	4630	4929
LIPT2	5613	7083	4808
POLD3	723	641	641
CHRDL2	2086	285	1112
RNF169	245	208	243
XRRA1	410	413	621
SPCS2	2260	1446	3604
NEU3	2305	2038	3964
OR2AT4	97	239	250
SLCO2B1	3662	3350	5268
TPBGL	6138	3204	4839
ARRB1	2167	1027	483
RPS3	878	875	1226
KLHL35	795	2339	2599
GDPD5	2931	1050	1182
SERPINH1	4166	1980	3412
MAP6	3309	2224	2740
MOGAT2	1242	1265	599
DGAT2	2646	3997	3087
UVRAG	6928	4661	3196
WNT11	1562	1087	1262
THAP12	6923	2072	7674
RP11-111M22.2	2425	1289	885
EMSY	2125	1045	1400
LRRC32	1419	2144	1615
TSKU	121	94	126
ACER3	3516	1022	2566
B3GNT6	88	76	37
CAPN5	435	336	283
OMP	4072	4970	2824
MYO7A	1164	1093	521
GDPD4	298	208	264
PAK1	552	767	1128
CLNS1A	2306	2572	1799
AQP11	793	256	846
RSF1	1543	2242	2620
AAMDC	5208	3246	4869
INTS4	936	448	495
KCTD14	4213	2837	3702
NDUFC2-KCTD14	3877	2742	3488
THRSP	2342	3040	7567
NDUFC2	3073	4542	3429
ALG8	1773	6539	2106
KCTD21	1785	683	2058
USP35	9126	4324	4875
GAB2	2676	3543	6019
NARS2	3836	5035	6531
TENM4	891	557	1220
FAM181B	196	692	650
PRCP	825	810	757
DDIAS	1569	1000	603
RAB30	590	1104	556
PCF11	3365	3343	1095
ANKRD42	3448	9182	5139
CCDC90B	501	496	203
DLG2	6890	4402	2898
TMEM126B	5628	3112	7576
TMEM126A	651	298	230
CREBZF	12952	11999	8455
CCDC89	6369	3041	2293
SYTL2	2137	1618	5013
CCDC83	1127	626	682
PICALM	1657	4892	1201
EED	716	1176	1042
HIKESHI	1439	2379	1545
CCDC81	354	391	151
ME3	123	249	305
PRSS23	1364	2325	4909
FZD4	276	199	111
TMEM135	6063	11589	9546
RAB38	905	1262	679
CTSC	179	382	332
GRM5	1326	1196	1052
TYR	1403	465	978
NOX4	9043	3081	5422
TRIM77	1244	1507	3428
TRIM49	2743	1117	2559
TRIM64B	3786	5238	3821
TRIM49D1	3202	2783	1635
TRIM49D2	1298	1042	1015
TRIM64	269	691	651
TRIM49C	2168	646	1494
UBTFL1	7562	10809	6956
NAALAD2	102	65	59
CHORDC1	2887	1752	1552
FAT3	717	398	570
MTNR1B	185	251	334
SLC36A4	833	642	594
CCDC67	2081	4571	3501
SMCO4	4846	1946	1837
CEP295	4050	1962	3637
TAF1D	4860	7248	6568
C11orf54	3208	2129	3981
MED17	2533	2791	904
VSTM5	626	648	698
HEPHL1	173	258	46
PANX1	859	1943	2182
IZUMO1R	3173	5598	3756
GPR83	1180	322	936
MRE11A	56	67	54
ANKRD49	815	1620	763
C11orf97	774	1759	1788
FUT4	1856	2070	803
PIWIL4	2415	3147	2923
AMOTL1	637	584	616
CWC15	4911	6215	7714
KDM4D	3837	4828	3865
KDM4E	2259	3227	1852
SRSF8	4084	5189	2493
ENDOD1	533	353	615
SESN3	4055	6005	8218
FAM76B	309	785	2386
CEP57	1465	1394	1670
MTMR2	1275	3597	1542
MAML2	7512	2400	5485
CCDC82	999	640	407
JRKL	1914	876	880
CNTN5	892	1188	1345
ARHGAP42	956	410	414
TMEM133	714	1767	1226
PGR	94	68	118
TRPC6	3119	2791	6854
ANGPTL5	2716	2540	1558
CEP126	1100	793	1330
C11orf70	7265	4117	4490
YAP1	1089	956	1320
BIRC3	1964	643	1113
BIRC2	1802	3729	1989
TMEM123	414	525	868
MMP7	94	98	107
MMP20	574	587	895
MMP27	348	122	463
MMP8	4681	2669	3631
MMP10	1119	1539	1786
MMP1	143	151	216
MMP3	14592	7357	8955
MMP12	1039	525	1360
MMP13	3182	6385	2530
DCUN1D5	70	475	663
DYNC2H1	5074	4192	2633
PDGFD	1560	2047	1193
DDI1	688	854	939
CASP4	886	1128	990
CASP5	1183	1307	1246
CASP1	690	1041	831
CARD16	1119	1623	925
CARD17	2885	1996	1559
CARD18	59	81	61
GRIA4	365	743	614
MSANTD4	3651	2258	3171
KBTBD3	3485	4068	1580
AASDHPPT	285	238	264
GUCY1A2	932	1224	652
CWF19L2	878	804	647
ALKBH8	207	328	188
ELMOD1	2935	3529	2082
SLN	680	438	1057
SLC35F2	147	321	194
RAB39A	1282	3764	3137
CUL5	809	1807	1153
ACAT1	939	533	1392
NPAT	818	153	571
ATM	3142	1820	6389
C11orf65	5249	5042	4952
KDELC2	853	1447	2260
EXPH5	5145	6052	9287
DDX10	3992	3733	7106
C11orf87	776	302	169
ZC3H12C	1681	2359	1109
RDX	886	1351	1092
FDX1	1110	1137	1627
ARHGAP20	62	34	94
C11orf53	2085	2303	2423
COLCA2	65	36	76
POU2AF1	25	13	18
BTG4	3847	8178	5768
C11orf88	373	306	158
LAYN	5974	13907	6899
SIK2	307	170	610
PPP2R1B	1468	1331	355
ALG9	1574	1557	2133
RP11-108O10.8	1631	1208	1674
FDXACB1	76	147	137
C11orf1	4025	2762	3531
CRYAB	915	1582	720
HSPB2	3956	8556	3655
HSPB2-C11orf52	507	602	467
C11orf52	2289	1056	2895
DIXDC1	116	750	543
DLAT	7053	9177	8174
PIH1D2	1619	1344	812
C11orf57	5451	9973	7386
TIMM8B	5894	4560	4984
SDHD	44	65	50
AP002884.2	2677	498	834
IL18	1982	1755	1678
TEX12	1232	1044	785
BCO2	1801	2135	3706
PTS	1967	5420	3267
PLET1	4039	1442	3221
NCAM1	4938	2697	3568
TTC12	4353	6541	6513
ANKK1	82	180	96
DRD2	2372	4884	1959
TMPRSS5	685	1800	1221
ZW10	1659	1630	1595
CLDN25	912	1394	1056
USP28	1223	1494	1066
HTR3B	287	374	170
HTR3A	632	93	538
ZBTB16	323	149	271
NNMT	3689	4666	7397
C11orf71	179	312	249
RBM7	141	423	111
RP11-212D19.4	2563	1994	2024
REXO2	7004	1989	2101
NXPE1	822	385	1245
NXPE4	426	182	190
NXPE2	125	48	65
CADM1	2057	1991	1363
BUD13	5659	3700	5646
ZPR1	5526	4025	3556
APOA5	6441	4353	6857
APOA4	12774	7075	1176
APOC3	725	349	1318
APOA1	746	1180	453
SIK3	4173	3744	4393
PAFAH1B2	34	33	19
SIDT2	163	275	233
TAGLN	1069	638	1208
PCSK7	3696	2858	4473
RNF214	1710	1904	1483
BACE1	451	817	738
CEP164	7825	4893	8659
DSCAML1	2495	905	1715
FXYD2	83	84	58
FXYD6-FXYD2	6882	2743	5720
FXYD6	1089	1563	2085
TMPRSS13	1654	1612	2024
IL10RA	5417	4382	2781
TMPRSS4-AS1	909	657	1996
AP002962.1	1452	1006	1307
TMPRSS4	1228	1636	1904
SCN4B	2905	10495	7348
SCN2B	3854	2943	7381
JAML	4630	3996	3228
MPZL3	744	1004	612
MPZL2	714	917	1676
CD3E	1167	2674	1143
CD3D	742	1895	845
CD3G	7709	6242	2744
UBE4A	894	683	1891
ATP5L	3168	5589	3454
KMT2A	1283	670	410
TTC36	7805	9481	3779
TMEM25	2363	971	2557
IFT46	931	2801	863
ARCN1	1189	1983	446
PHLDB1	321	293	613
TREH	1255	1450	1147
DDX6	2535	2500	3027
CXCR5	7034	5908	7073
BCL9L	2705	4333	4885
UPK2	5177	2192	6698
FOXR1	1261	3110	7493
CCDC84	4613	5621	7493
RPS25	907	345	771
TRAPPC4	1342	1246	4153
SLC37A4	6118	4139	6182
HYOU1	3275	3513	3351
VPS11	912	976	1616
HMBS	6774	3580	3976
H2AFX	50	64	28
DPAGT1	2580	1946	3657
C2CD2L	570	313	563
HINFP	89	84	116
ABCG4	1809	479	1065
NLRX1	109	129	157
PDZD3	3979	3938	4450
CCDC153	3776	5636	14795
CBL	1231	1044	1847
MCAM	4291	2011	3371
RNF26	1196	944	1311
C1QTNF5	687	1025	2501
MFRP	730	1280	2225
USP2	2849	6132	4164
THY1	1243	1296	1355
NECTIN1	1144	1661	680
TRIM29	460	540	690
OAF	298	562	318
POU2F3	6979	4615	8757
TMEM136	1381	711	1025
ARHGEF12	3560	4908	1791
GRIK4	658	519	358
TBCEL	367	220	271
TECTA	152	108	120
SC5D	1513	2329	1462
SORL1	686	1242	606
BLID	1329	1810	557
UBASH3B	86	32	96
CRTAM	1136	853	901
C11orf63	6379	7850	7572
BSX	1660	2154	1596
HSPA8	116	61	43
CLMP	1471	821	754
GRAMD1B	350	712	440
SCN3B	609	821	600
ZNF202	1429	982	922
OR6X1	2423	1812	1929
OR6M1	3878	4773	5074
TMEM225	9110	4014	4826
OR8D4	2220	3153	1647
OR4D5	1038	287	637
OR6T1	303	681	589
OR10S1	18396	9968	16023
OR10G6	158	348	774
OR10G4	912	1078	539
OR10G9	609	647	310
OR10G8	2634	1150	1599
OR10G7	2934	2468	2374
VWA5A	2339	2142	1007
OR10D3	4383	3941	4118
OR8G1	4554	4480	3100
OR8G5	1371	538	575
OR8D1	2065	1171	951
OR8B2	662	317	156
OR8B3	3533	3409	4884
OR8B4	2153	2015	2158
OR8B8	2787	1160	899
OR8B12	6347	5789	5050
OR8A1	3389	1291	4281
PANX3	15207	6379	9596
TBRG1	1105	1198	1475
SIAE	1251	2725	1778
SPA17	232	363	291
NRGN	109	205	181
VSIG2	53	27	75
ESAM	7	6	7
MSANTD2	4604	2324	1848
AP000866.1	2720	2940	3963
ROBO3	95	103	219
ROBO4	417	521	613
HEPACAM	1843	1413	1034
HEPN1	1652	1481	1898
CCDC15	378	689	255
SLC37A2	139	87	49
TMEM218	3842	2240	2424
PKNOX2	5437	2009	2440
FEZ1	790	349	573
EI24	2771	1520	1294
STT3A	444	1840	1997
CHEK1	495	174	486
ACRV1	586	1588	777
PATE1	5571	4661	6281
PATE2	1864	1165	372
PATE3	1273	4824	1785
PATE4	2665	4275	2706
HYLS1	2781	6196	5142
PUS3	689	476	688
DDX25	42	95	63
CDON	8207	5928	9125
RPUSD4	1599	1587	873
FAM118B	5550	6152	2545
SRPRA	3704	2662	6097
FOXRED1	3711	2199	1888
TIRAP	1349	486	381
DCPS	2479	1918	834
ST3GAL4	6955	3488	5711
KIRREL3	2454	3242	1063
ETS1	1928	6724	5755
FLI1	184	249	315
KCNJ1	5761	2968	1261
KCNJ5	2521	1783	2881
C11orf45	208	172	206
TP53AIP1	5781	10485	8196
ARHGAP32	2528	2631	2580
BARX2	1581	1752	2762
TMEM45B	1416	1011	342
NFRKB	4741	1676	2610
PRDM10	2824	4588	1969
APLP2	3621	6303	4358
ST14	2783	6769	3750
ZBTB44	109	47	181
ADAMTS8	4701	6489	6334
ADAMTS15	2197	1719	1539
SNX19	1635	1229	2145
NTM	3551	5715	4981
OPCML	1236	1246	897
SPATA19	1922	3322	3517
IGSF9B	860	871	561
JAM3	2023	3122	1235
NCAPD3	730	752	900
VPS26B	898	347	385
THYN1	2656	4397	3028
ACAD8	1836	1455	2140
GLB1L3	560	707	849
GLB1L2	1673	4150	2086
B3GAT1	1080	1447	1983
TUBB8	2787	886	1126
ZMYND11	1487	2827	1440
DIP2C	766	435	195
PRR26	209	189	258
LARP4B	4642	8544	2253
GTPBP4	5851	3922	6011
IDI2	8185	8649	6574
IDI1	1194	514	1298
WDR37	3568	961	1823
ADARB2	1756	2336	3369
PFKP	648	786	393
PITRM1	992	1034	2023
KLF6	3419	15653	6218
AKR1E2	747	486	581
AKR1C1	721	458	1125
AKR1C2	419	2443	1182
AKR1C3	594	578	519
AKR1C4	6739	7986	5130
UCN3	2744	3715	2302
TUBAL3	161	313	188
NET1	742	1483	869
CALML5	83	37	31
CALML3	784	914	619
ASB13	6489	10355	10465
FAM208B	932	1987	2518
GDI2	4022	2980	3266
ANKRD16	2264	2455	4173
FBXO18	2118	2171	1589
IL15RA	647	224	343
IL2RA	591	399	203
RBM17	1624	2001	2963
PFKFB3	130	305	198
PRKCQ	2987	3192	5498
SFMBT2	3380	2409	3994
ITIH5	2556	4187	1975
ITIH2	77	54	55
KIN	1278	1020	889
ATP5C1	4680	4056	3661
TAF3	6513	5550	3600
GATA3	175	222	258
CELF2	2453	1321	1699
USP6NL	195	205	232
ECHDC3	12286	3978	9943
PROSER2	518	398	331
UPF2	1067	247	601
DHTKD1	2637	1536	1525
SEC61A2	2040	313	953
NUDT5	932	1394	1911
CDC123	2684	4706	1698
CAMK1D	11276	5425	5656
CCDC3	6773	8273	14202
OPTN	647	698	705
MCM10	1036	833	483
UCMA	3425	3738	4642
PHYH	3067	3595	1828
SEPHS1	4836	5620	4673
BEND7	5286	3990	11763
PRPF18	240	171	390
RP11-295P9.13	848	683	830
FRMD4A	3614	7357	4472
FAM107B	9336	3020	6911
CDNF	106	115	132
HSPA14	335	297	613
SUV39H2	3468	4758	2578
DCLRE1C	1810	1241	1902
MEIG1	1232	1761	1120
OLAH	199	93	57
ACBD7	130	234	68
RPP38	5847	11035	11287
NMT2	1675	1157	812
FAM171A1	2225	2426	1573
ITGA8	2580	1917	1833
FAM188A	481	1113	369
PTER	584	1834	1257
C1QL3	4189	5130	4306
RSU1	4747	5039	6141
CUBN	757	634	1554
TRDMT1	544	2608	2985
VIM	603	219	475
ST8SIA6	382	372	120
HACD1	7967	4605	4087
STAM	54	73	178
TMEM236	2898	3463	4918
MRC1	71	36	40
SLC39A12	676	508	361
CACNB2	539	803	1054
NSUN6	388	436	322
ARL5B	2920	5475	3668
MALRD1	17087	7009	16797
PLXDC2	240	448	411
NEBL	13057	14593	6541
C10orf113	2871	2391	1884
CASC10	1410	820	1120
SKIDA1	9874	9114	11415
MLLT10	1846	1389	972
DNAJC1	109	121	154
EBLN1	141	98	59
COMMD3	447	462	389
COMMD3-BMI1	701	291	419
BMI1	11297	5393	13647
SPAG6	14886	9739	7947
PIP4K2A	6642	4436	3688
ARMC3	157	60	183
MSRB2	1144	550	445
PTF1A	4048	5453	4011
C10orf67	1473	917	2333
OTUD1	29	15	18
KIAA1217	1393	1540	2860
