#gene	sample4	sample5	sample6
TRIM68	3191	1866	1029
OR51D1	421	575	418
OR51E1	985	838	1016
OR51E2	5147	3709	2817
MMP26	6650	9909	20502
OR51F2	1153	1640	1068
OR51S1	3582	4297	5873
OR51H1	5288	10103	6611
OR51T1	790	690	728
OR51A7	8212	11772	10115
OR51G2	1642	886	1223
OR51A4	1489	1453	1838
OR51A2	1745	1953	966
OR51L1	203	352	142
OR52J3	5342	6184	2666
OR52E2	6821	2662	8977
OR52A5	678	2133	1128
OR52A1	3563	2922	2831
OR51V1	1918	2365	1757
HBB	621	2129	994
HBD	2953	1075	3148
HBG1	2482	1059	1325
HBG2	1989	3739	2276
AC104389.2	3932	6941	3115
AC104389.1	10015	9257	3005
HBE1	2804	3170	1226
OR51B4	2670	2395	3779
OR51B5	3892	4143	3180
OR51B6	4454	6825	4619
OR51M1	1395	1854	652
OR51J1	900	2430	1541
OR51Q1	344	289	568
OR51I1	4460	6625	6706
OR51I2	3206	3014	1209
OR52D1	197	83	111
UBQLN3	5716	3721	3571
UBQLNL	3752	4233	2621
OR52H1	5325	1484	3726
OR52B6	1611	536	619
TRIM6	707	1996	933
TRIM6-TRIM34	278	232	239
TRIM34	16137	6894	3806
TRIM5	269	816	679
TRIM22	5275	3197	2989
OR56B1	5132	4335	2656
OR52N4	5855	2241	1819
OR52N5	904	1137	760
OR52N1	544	1150	1019
OR52N2	13056	13120	14144
OR52E6	3658	3302	2615
OR52E8	6286	8310	7603
OR52E4	4529	7963	2779
OR52E5	287	138	129
OR56A3	4991	2971	2184
OR56A5	3305	5707	8720
OR52L1	1159	2021	1066
OR56A4	2463	744	1435
OR56A1	330	577	187
OR56B4	5582	2816	6029
OR52B2	378	451	229
OR52W1	8995	3443	8136
C11orf42	2249	976	1135
FAM160A2	784	758	646
CNGA4	381	769	395
CCKBR	121	163	122
PRKCDBP	553	134	185
SMPD1	303	310	210
APBB1	10664	9074	5836
HPX	2453	1896	2009
TRIM3	1153	758	886
ARFIP2	1469	1234	2509
TIMM10B	549	1798	785
DNHD1	6461	7998	4695
RRP8	839	909	1285
ILK	2037	871	2509
TAF10	9481	7682	5684
TPP1	3717	11512	13000
DCHS1	2133	2079	4100
MRPL17	8106	8363	5185
OR2AG2	9451	6879	8388
OR2AG1	4557	7547	6733
OR6A2	9325	11002	6603
OR10A5	3134	4372	1433
OR10A2	258	935	2840
OR10A4	2489	4443	5017
OR2D2	5121	3156	11545
OR2D3	2028	938	1761
ZNF215	1488	2577	1375
ZNF214	3114	1561	1233
NLRP14	3491	4711	6952
RBMXL2	2975	7098	2666
SYT9	3914	4496	5760
OLFML1	337	104	209
PPFIBP2	2826	1510	2602
CYB5R2	3464	1571	2818
OVCH2	3377	2672	5315
OR5P2	627	442	478
OR5P3	6131	3913	7551
OR10A3	4084	3659	357
NLRP10	391	1044	520
EIF3F	3638	7480	8884
TUB	1862	1336	1549
RIC3	447	413	1904
LMO1	11999	8475	4552
STK33	2597	1380	1169
TRIM66	5480	4050	3850
RPL27A	4518	2096	1274
ST5	3697	3785	1291
AKIP1	508	757	484
C11orf16	2186	2805	1812
ASCL3	3700	2074	3830
TMEM9B	5730	3503	3269
NRIP3	263	266	97
SCUBE2	6929	5752	5554
DENND5A	940	292	354
TMEM41B	344	272	534
IPO7	2122	943	1481
ZNF143	3953	3567	2584
WEE1	92	169	153
SWAP70	517	434	953
SBF2	2080	1113	1122
ADM	4541	3799	1702
AMPD3	484	1180	1079
MTRNR2L8	136	167	93
RNF141	5222	8295	4411
LYVE1	6143	8937	6745
MRVI1	155	75	121
CTR9	1399	3401	4426
EIF4G2	2634	5254	1445
ZBED5	3712	2578	8802
GALNT18	2350	4621	7602
CSNK2A3	19403	10596	9466
USP47	547	1065	514
DKK3	155	377	952
MICAL2	2371	610	1765
MICALCL	3558	1717	6048
PARVA	1743	2902	3336
TEAD1	689	429	341
RASSF10	834	612	816
ARNTL	1599	2750	4437
BTBD10	1613	2007	1795
PTH	872	468	1124
FAR1	183	381	340
SPON1	509	331	143
RRAS2	7486	7912	4747
COPB1	2768	1730	1951
RP11-140L24.4	1002	412	1060
PSMA1	8161	23480	9915
PDE3B	550	272	772
CYP2R1	313	532	567
CALCB	13	9	8
CALCA	4130	3459	3022
INSC	590	1784	2273
SOX6	1343	534	563
C11orf58	3882	4541	7115
PLEKHA7	5361	3305	7953
RPS13	819	538	2039
PIK3C2A	7772	8134	20924
NUCB2	5612	6628	3883
NCR3LG1	560	1025	1614
KCNJ11	496	1199	800
ABCC8	4811	7416	3984
USH1C	14035	6664	4478
OTOG	1331	451	1645
MYOD1	272	269	503
KCNC1	12671	9321	8338
SERGEF	1337	1412	1718
TPH1	294	349	250
SAAL1	1322	2445	2117
MRGPRX3	766	1029	863
MRGPRX4	4823	6636	2708
SAA4	4800	14488	11264
SAA2-SAA4	239	638	287
SAA2	4682	2819	3207
SAA1	532	868	726
HPS5	1202	584	1995
GTF2H1	2326	1510	1518
LDHA	1017	1245	1060
LDHC	539	2762	1205
LDHAL6A	4527	2256	3423
TSG101	563	751	329
UEVLD	25	11	38
SPTY2D1-AS1	3968	3545	3307
SPTY2D1	668	2111	1544
TMEM86A	1471	2287	1426
IGSF22	4614	2014	11489
PTPN5	3929	3599	4742
MRGPRX1	3704	4228	5638
MRGPRX2	905	1667	1779
ZDHHC13	1393	2247	977
CSRP3	620	735	1677
E2F8	1287	1754	816
NAV2	723	621	368
DBX1	1943	1700	880
HTATIP2	3516	1269	3112
PRMT3	1670	1338	1190
SLC6A5	4171	5321	6237
NELL1	7051	9019	13658
ANO5	186	248	303
SLC17A6	2468	2177	2746
FANCF	287	310	368
GAS2	1394	322	747
SVIP	423	948	1285
CCDC179	312	1051	1464
LUZP2	300	305	383
ANO3	629	544	643
MUC15	869	1105	2211
SLC5A12	2779	5868	8343
FIBIN	13229	6348	11597
BBOX1	1340	1603	3320
CCDC34	548	1091	692
LGR4	893	1818	1148
LIN7C	4702	7140	3513
BDNF	2129	1768	1480
KIF18A	668	873	1569
METTL15	3902	1130	3535
KCNA4	3769	1721	1986
FSHB	1930	1454	992
ARL14EP	20	42	19
MPPED2	392	84	166
DCDC1	1604	2721	4420
DNAJC24	598	1174	2042
IMMP1L	15706	12844	9912
ELP4	1812	3169	2422
PAX6	1408	1429	765
RCN1	578	262	269
WT1	917	775	1012
EIF3M	2582	2044	1147
CCDC73	16410	13282	6951
PRRG4	1107	823	836
QSER1	2212	9280	4306
DEPDC7	6243	11347	4432
TCP11L1	512	610	337
AC131263.1	437	508	731
CSTF3	2259	4446	3186
HIPK3	2065	1613	1087
KIAA1549L	3918	2360	2508
C11orf91	74	151	84
CD59	1205	967	2011
FBXO3	586	139	627
LMO2	9179	19981	8000
CAPRIN1	5280	3784	7479
NAT10	694	440	410
ABTB2	2905	2699	2851
CAT	5689	3462	11042
ELF5	2661	3077	3526
EHF	5346	2922	5022
APIP	2388	1801	4613
PDHX	693	686	907
CD44	698	233	182
SLC1A2	1027	1526	669
PAMR1	1090	2625	1629
FJX1	1271	762	1278
TRIM44	790	919	445
LDLRAD3	3238	2381	5081
COMMD9	2365	6347	4842
PRR5L	1611	2924	1221
TRAF6	1758	4368	2255
RAG1	4272	2592	4182
RAG2	6235	2398	6528
C11orf74	70	112	111
LRRC4C	4494	1262	2799
API5	3090	1158	1158
TTC17	1296	2110	603
HSD17B12	830	1749	1338
ALKBH3	1114	2562	2223
C11orf96	2518	3876	2149
ACCSL	4434	2509	4400
ACCS	3000	3094	3322
EXT2	449	349	350
ALX4	2519	4590	8872
CD82	1707	1433	1119
TSPAN18	1518	1749	1612
TP53I11	3980	1728	6009
PRDM11	4175	5110	5186
SYT13	3809	5723	1885
CHST1	5561	4403	8607
SLC35C1	711	1744	708
CRY2	2734	1655	1549
MAPK8IP1	8968	4677	10338
C11orf94	4518	3828	1412
PEX16	303	2360	1624
LARGE2	4185	2799	3734
PHF21A	1263	936	1385
CREB3L1	6614	8892	5621
DGKZ	1475	799	2376
MDK	5113	8586	6871
CHRM4	1162	1621	1081
AMBRA1	453	357	586
HARBI1	1529	3548	1988
ATG13	3579	4342	1923
ARHGAP1	14400	8414	6696
ZNF408	727	810	712
F2	3923	1033	3068
CKAP5	7822	5150	8040
LRP4	62	65	99
C11orf49	5490	6453	8087
ARFGAP2	996	448	1366
PACSIN3	2391	3736	2772
DDB2	119	112	60
ACP2	1884	1142	2379
NR1H3	604	895	926
MADD	476	304	495
MYBPC3	13692	6319	10055
SPI1	6312	7995	1841
SLC39A13	3167	3070	2616
PSMC3	5280	4003	2977
RAPSN	1445	1203	745
CELF1	1304	4191	2975
NDUFS3	1215	1546	1308
PTPMT1	3396	4029	7297
KBTBD4	3013	1315	3631
FAM180B	3826	8818	3696
C1QTNF4	6378	1343	3742
MTCH2	1346	2140	2173
AGBL2	3896	3920	5897
FNBP4	4129	3036	3656
NUP160	498	290	295
PTPRJ	2158	3427	2432
OR4B1	1167	1178	932
OR4X1	4016	3018	1315
OR4S1	3028	2235	1436
OR4C3	4638	18414	11775
OR4C5	152	341	135
OR4A47	972	907	1388
TRIM49B	2369	1100	2330
TRIM64C	4666	4327	4206
FOLH1	951	870	711
OR4C13	2594	2456	4119
OR4C12	5988	3691	1530
OR4C46	2507	4451	4038
OR4A5	1817	1373	1414
TRIM48	214	99	202
OR4A16	65	74	96
OR4A15	2474	3795	4553
OR4C15	1967	1409	2228
OR4C11	795	2515	1287
OR4P4	1621	3470	2033
OR4S2	5325	7177	6423
OR4C6	8246	7684	11830
OR5D14	3013	1360	3763
OR5D18	1900	1491	2529
OR5L2	9601	14274	14556
OR5D16	4449	12569	11506
TRIM51	4766	3006	6872
OR5W2	848	2009	2761
OR5I1	10033	3103	5591
OR10AG1	10434	10921	4949
OR5F1	5332	6051	6511
OR5AS1	3121	1746	4493
OR8I2	3789	3490	1556
OR8H2	846	719	466
OR8H3	3281	3877	5716
OR8J3	209	198	114
OR8K5	9604	12404	8082
OR5J2	1118	1020	5524
OR5T2	39	102	31
OR5T3	1398	2291	2805
OR5T1	1803	2806	2125
OR8H1	14289	15005	7742
OR8K1	1802	931	1045
OR8J1	1976	3131	1826
OR8U1	743	3033	5172
OR5M9	2926	5179	5610
OR5M3	535	601	601
OR5M8	6750	4438	3874
OR5M11	6	24	25
OR5M10	1425	2497	1581
OR5M1	3190	4718	3829
OR5AP2	4	2	3
OR9G1	540	650	639
OR9G4	1454	2621	1815
OR5AK2	1437	1917	2452
LRRC55	4772	5275	12529
APLNR	6860	2931	2649
TNKS1BP1	1504	3944	2496
SSRP1	454	730	600
P2RX3	271	496	309
PRG3	4199	4003	3481
PRG2	7459	6967	4658
RP11-872D17.8	3057	3040	3787
SLC43A3	22751	21220	19096
RTN4RL2	198	209	368
SLC43A1	988	1498	671
TIMM10	635	462	467
SMTNL1	3606	5015	5174
UBE2L6	4707	5553	3312
SERPING1	2237	3110	2947
YPEL4	2676	2338	1953
CLP1	4529	7021	5007
ZDHHC5	507	1272	4877
MED19	4437	3544	4127
TMX2	2988	5322	2277
TMX2-CTNND1	1496	1470	2090
C11orf31	1168	1087	1252
RP11-691N7.6	3770	3464	3688
BTBD18	277	144	108
CTNND1	2288	781	1618
OR9Q1	5726	5263	1977
OR6Q1	1655	451	1129
OR9I1	2454	4488	6558
OR9Q2	7415	8669	12215
OR1S2	1165	464	965
OR10Q1	5369	6117	4377
OR10W1	1002	3875	5581
OR5B17	1393	1126	2044
OR5B3	562	560	914
OR5B2	9657	10007	5279
OR5B12	1241	1709	1421
OR5B21	3188	3981	2272
LPXN	1717	2259	1659
ZFP91	1221	3020	5550
ZFP91-CNTF	3034	2611	3105
CNTF	6628	2484	6200
GLYAT	612	872	804
GLYATL2	1957	1525	1878
GLYATL1	11308	5304	7015
GLYATL1P3	2705	1567	4112
FAM111B	4947	2297	1258
FAM111A	70	36	76
DTX4	184	282	386
MPEG1	3486	3081	1539
OR5AN1	611	949	408
OR5A2	1334	2045	1969
OR5A1	20	23	16
OR4D6	46	138	182
OR4D10	6424	4732	8859
OR4D11	458	403	572
OR4D9	522	209	255
OSBP	7433	17584	9168
PATL1	631	948	448
OR10V1	2751	3441	3109
STX3	3683	1154	2651
MRPL16	737	2407	1109
GIF	8089	3564	3066
TCN1	7890	4227	6812
OOSP2	1370	656	544
MS4A3	767	579	1168
MS4A2	441	449	326
MS4A6A	8194	3973	1941
MS4A4E	1306	1006	1885
MS4A4A	1080	2377	2457
MS4A6E	1019	432	541
MS4A7	32	78	77
MS4A14	209	476	400
MS4A5	535	1399	1463
MS4A1	1829	1753	1343
MS4A12	220	214	393
MS4A13	452	479	458
MS4A8	815	727	385
MS4A18	8797	8195	4624
MS4A15	998	416	800
MS4A10	1004	1533	1385
CCDC86	30	22	28
PTGDR2	5842	2787	3356
ZP1	4444	5350	2065
PRPF19	202	555	683
TMEM109	318	347	510
TMEM132A	6402	10794	5582
SLC15A3	1716	1540	2780
CD6	5946	2972	4695
CD5	296	222	328
VPS37C	1676	370	1127
PGA3	434	962	1034
PGA4	2740	3896	3382
PGA5	1012	1816	2115
VWCE	114	149	35
DDB1	1058	576	1265
TKFC	3575	7914	4363
CYB561A3	3089	1652	1136
TMEM138	6500	11058	9818
TMEM216	173	198	266
CPSF7	2463	4059	6203
RP11-286N22.8	1802	1761	5466
SDHAF2	78	61	73
PPP1R32	287	309	229
LRRC10B	644	554	816
SYT7	78	37	174
DAGLA	2681	1648	4151
MYRF	3239	5592	3497
TMEM258	324	806	586
FEN1	8658	13438	10101
FADS2	2584	2834	3765
FADS1	2427	2493	1764
FADS3	2362	4119	802
RAB3IL1	79	137	217
BEST1	4407	10265	5180
FTH1	6066	2718	9764
INCENP	641	1044	1332
SCGB1D1	1768	3068	1322
SCGB2A1	304	279	350
SCGB1D2	6642	5046	5510
SCGB2A2	162	48	95
SCGB1D4	999	790	822
ASRGL1	7202	8248	7562
SCGB1A1	244	157	247
AHNAK	7041	8063	5373
EEF1G	884	506	621
RP11-864I4.1	3004	2926	2661
TUT1	151	503	316
MTA2	665	419	563
EML3	1023	609	979
ROM1	301	175	391
B3GAT3	3000	10787	4570
GANAB	726	227	594
INTS5	582	224	593
RP11-831H9.11	1003	1156	1648
C11orf98	8402	3322	6918
LBHD1	477	354	269
METTL12	1347	1351	2113
UQCC3	7529	2484	4321
UBXN1	27	92	44
LRRN4CL	3399	1791	2900
HNRNPUL2-BSCL2	33	121	153
BSCL2	3936	1502	4330
GNG3	800	280	804
HNRNPUL2	1444	2260	3469
TTC9C	27950	13651	26296
ZBTB3	3124	2989	3554
POLR2G	1712	2701	1819
TAF6L	331	542	193
TMEM223	2503	5429	3326
TMEM179B	2634	1941	1527
NXF1	4464	7883	7734
STX5	699	2214	1146
RP11-727F15.14	1507	2827	1566
WDR74	545	441	433
SLC3A2	465	445	525
CHRM1	5848	6163	5298
SLC22A6	4914	9946	5469
SLC22A8	1969	1464	1966
SLC22A24	1121	731	1376
SLC22A10	1544	1339	3008
SLC22A25	2857	5420	8164
SLC22A9	3926	4693	1648
HRASLS5	1755	3130	1774
LGALS12	1328	3807	2393
RARRES3	2894	3390	2131
HRASLS2	2681	5085	3179
PLA2G16	407	198	392
ATL3	2131	2780	889
RTN3	2650	3129	4203
C11orf95	338	447	247
C11orf84	1368	776	1536
MARK2	3221	3061	1466
RCOR2	6722	4877	3176
NAA40	3062	1356	2541
COX8A	723	1888	2438
AP000721.4	152	312	746
OTUB1	2027	4638	2605
MACROD1	1648	955	1120
FLRT1	1980	2809	3229
STIP1	1733	983	1733
FERMT3	2372	1919	3082
TRPT1	1785	1098	1330
NUDT22	4117	5963	3968
DNAJC4	161	154	171
VEGFB	1838	1605	948
FKBP2	1194	1624	1230
PPP1R14B	4972	10451	7981
PLCB3	219	229	279
BAD	1038	1167	829
GPR137	6810	3253	4301
KCNK4	691	1484	973
TEX40	1208	507	1067
ESRRA	1478	3042	4200
TRMT112	3146	3430	1891
PRDX5	5294	5504	7480
CCDC88B	1453	3378	1470
RPS6KA4	1677	991	746
SLC22A11	1927	4814	3724
SLC22A12	2549	1122	1553
NRXN2	2074	1012	1014
RASGRP2	2341	1496	2455
PYGM	1753	4413	2155
SF1	803	1310	864
MAP4K2	8341	5655	4535
MEN1	3872	5013	3511
CDC42BPG	2807	3892	3154
EHD1	310	615	1053
ATG2A	11510	9301	8854
PPP2R5B	2099	1948	1528
GPHA2	5063	1862	3589
MAJIN	283	869	481
BATF2	895	783	1062
ARL2	242	205	179
ARL2-SNX15	17203	5346	8348
SNX15	7490	5595	10144
SAC3D1	34	42	68
NAALADL1	13524	5280	5517
CDCA5	6146	4488	4177
ZFPL1	321	734	1807
TMEM262	1667	680	1332
VPS51	250	442	500
TM7SF2	10323	2537	4747
ZNHIT2	1911	2780	3290
FAU	758	1329	1825
SYVN1	654	263	391
MRPL49	2325	976	611
SPDYC	1124	2125	4949
CAPN1	2606	5925	1985
POLA2	2861	1347	4482
CDC42EP2	1137	1086	1388
DPF2	206	399	164
TIGD3	386	104	280
SLC25A45	14268	18020	9209
FRMD8	3061	2998	3529
AP000769.1	19	8	5
SCYL1	4978	3509	3302
LTBP3	199	706	457
SSSCA1	1047	1296	1163
FAM89B	1632	702	1059
EHBP1L1	3111	9794	11937
KCNK7	1212	374	481
MAP3K11	5198	6710	11196
PCNX3	60	89	144
SIPA1	10070	7186	3989
RELA	4352	6477	2066
KAT5	1144	275	725
RNASEH2C	2604	3559	3696
AP5B1	8314	9644	6329
OVOL1	1381	3166	834
CFL1	1962	3787	4199
SNX32	5145	1938	3418
MUS81	3506	6639	4438
EFEMP2	1682	3695	1703
CTSW	3576	6392	5933
FIBP	1854	3170	8459
CCDC85B	1319	3049	2455
FOSL1	257	206	481
C11orf68	7591	3275	5074
DRAP1	9406	5816	3977
TSGA10IP	4896	4056	2837
SART1	4012	3533	1535
EIF1AD	1587	1009	1164
BANF1	3141	1815	5917
CST6	14144	9186	18600
CATSPER1	2572	2727	1875
GAL3ST3	1535	1956	754
SF3B2	776	1156	1457
PACS1	4150	2047	3329
KLC2	1536	1312	1252
RAB1B	737	951	912
CNIH2	567	437	551
YIF1A	195	336	273
TMEM151A	1497	3089	4380
CD248	2776	3448	2254
RIN1	1762	1204	2122
BRMS1	12	18	27
B4GAT1	24	0	4
SLC29A2	294	708	797
NPAS4	2022	2247	1361
MRPL11	473	979	579
PELI3	9165	11195	5752
DPP3	165	85	211
CTD-3074O7.11	292	433	470
BBS1	1781	3192	3880
ZDHHC24	4537	4047	6014
ACTN3	1211	911	336
CTSF	2180	4692	1928
CCDC87	1099	2788	2625
CCS	7747	2553	3037
RBM14	204	298	110
RBM14-RBM4	7709	4749	7409
RBM4	641	897	640
RBM4B	428	409	394
SPTBN2	1907	4761	7808
C11orf80	37	37	39
RCE1	6174	2210	5012
PC	425	619	935
LRFN4	772	702	248
C11orf86	1114	766	783
SYT12	5357	17748	14098
RHOD	2668	2093	4694
KDM2A	11513	4727	7063
GRK2	3627	3408	2036
ANKRD13D	3677	2635	1683
SSH3	4652	2374	8876
RAD9A	5792	1033	1409
POLD4	8829	3887	5842
AP003419.11	618	416	734
CLCF1	559	667	374
PPP1CA	2804	2100	2669
TBC1D10C	10	3	7
CARNS1	8882	6369	16166
RPS6KB2	6684	6655	4845
CORO1B	5863	3612	2869
PTPRCAP	921	683	1376
GPR152	3588	2241	849
CABP4	2554	876	1440
TMEM134	1356	316	1877
AIP	1419	1976	2498
PITPNM1	5808	3479	4172
CDK2AP2	664	467	592
CABP2	725	1110	876
GSTP1	10	9	8
NDUFV1	1350	4546	852
NUDT8	1737	4092	3369
TBX10	490	333	365
ACY3	3796	2175	3057
ALDH3B2	4586	7661	5237
UNC93B1	6862	5332	5385
ALDH3B1	17689	6699	6846
NDUFS8	726	720	418
TCIRG1	208	314	432
CHKA	2130	1810	1798
KMT5B	4761	1834	4896
C11orf24	331	133	374
LRP5	9238	11825	15655
PPP6R3	4414	4258	4534
GAL	6764	4661	6435
TESMIN	7687	4831	10375
CPT1A	129	218	275
MRPL21	2830	2014	3048
IGHMBP2	3872	6070	1451
MRGPRD	5692	5062	4067
MRGPRF	2202	5297	8458
TPCN2	456	3246	2877
MYEOV	1822	3727	2418
CCND1	1007	3024	1321
ORAOV1	8899	10454	6269
AP001888.1	188	270	275
FGF19	3998	1330	3094
FGF4	2375	2466	1898
FGF3	4286	3832	5381
ANO1	5200	1481	3622
FADD	959	2333	934
PPFIA1	1075	1515	1363
CTTN	2840	2139	1895
SHANK2	318	1544	1289
DHCR7	1177	876	979
NADSYN1	945	1120	1478
KRTAP5-7	2988	1815	3879
KRTAP5-8	2445	1759	1536
KRTAP5-9	305	2016	2082
KRTAP5-10	213	1171	499
KRTAP5-11	3480	4828	4775
FAM86C1	628	387	623
DEFB108B	2959	1654	3913
RP11-849H4.2	25	24	14
CTD-2313N18.7	3911	3213	3761
RNF121	664	781	613
IL18BP	823	816	1277
NUMA1	2530	2243	1196
LRTOMT	3495	4272	1725
LAMTOR1	515	335	508
ANAPC15	2009	5578	4429
FOLR3	1491	3047	1969
FOLR1	894	1557	2007
FOLR2	9072	5438	6663
INPPL1	17512	10679	9663
PHOX2A	1163	1633	1612
CLPB	2743	6519	3228
PDE2A	858	1913	1106
ARAP1	8107	9513	12971
STARD10	154	78	27
ATG16L2	3248	2081	2245
FCHSD2	221	533	186
P2RY2	2978	3087	3118
P2RY6	153	147	261
ARHGEF17	12477	7132	6764
RELT	1216	1175	1060
FAM168A	8256	5203	6000
PLEKHB1	5520	5056	5934
RAB6A	8137	3926	6198
MRPL48	6931	5442	4925
COA4	10563	3925	6132
PAAF1	2676	5256	8929
DNAJB13	717	1311	5129
UCP2	9762	4657	5612
UCP3	1217	1546	1027
C2CD3	4019	7002	2719
PPME1	578	1267	518
P4HA3	380	406	299
PGM2L1	3214	2280	1718
KCNE3	3152	5841	2631
LIPT2	7598	4866	5750
POLD3	771	709	1411
CHRDL2	1613	1699	2650
RNF169	483	357	349
XRRA1	548	910	652
SPCS2	1507	2357	1865
NEU3	1855	4870	3910
OR2AT4	249	391	534
SLCO2B1	2778	7510	4846
TPBGL	5250	3807	2156
ARRB1	2436	2541	2093
RPS3	1376	894	1796
KLHL35	2306	2063	1354
GDPD5	2166	2043	1794
SERPINH1	4211	2977	5407
MAP6	5765	1721	907
MOGAT2	1388	2358	2160
DGAT2	4698	4106	3002
UVRAG	6728	10192	3239
WNT11	1236	2066	2421
THAP12	5487	6640	5469
RP11-111M22.2	807	3941	2967
EMSY	1052	2386	2412
LRRC32	2314	2387	2864
TSKU	195	348	238
ACER3	2471	3411	2218
B3GNT6	67	100	104
CAPN5	511	411	682
OMP	7601	8357	8806
MYO7A	1259	1027	670
GDPD4	581	553	582
PAK1	413	687	516
CLNS1A	4762	2275	4451
AQP11	896	251	508
RSF1	3705	2489	2139
AAMDC	4912	4842	7695
INTS4	1048	1225	1795
KCTD14	2113	3339	5211
NDUFC2-KCTD14	3912	4618	3866
THRSP	5151	4473	4979
NDUFC2	4589	1966	3116
ALG8	5545	6485	4963
KCTD21	2680	1399	1481
USP35	4800	2949	6545
GAB2	2338	4296	4371
NARS2	7399	4824	15615
TENM4	670	1109	1145
FAM181B	1660	832	1423
PRCP	946	977	716
DDIAS	1962	741	1390
RAB30	1375	1983	1399
PCF11	3107	2054	2842
ANKRD42	15606	5058	15209
CCDC90B	533	702	501
DLG2	4964	9472	14519
TMEM126B	5088	6413	6520
TMEM126A	485	343	437
CREBZF	10994	8060	5378
CCDC89	5668	9806	8202
SYTL2	4499	3496	9113
CCDC83	1653	1610	1064
PICALM	3525	4763	4175
EED	1403	1355	960
HIKESHI	2768	1757	1047
CCDC81	295	385	104
ME3	385	271	343
PRSS23	3892	2465	3321
FZD4	226	83	290
TMEM135	6490	10891	4778
RAB38	1195	1007	1105
CTSC	318	404	324
GRM5	1587	1097	1462
TYR	1242	3375	1473
NOX4	9106	8086	11287
TRIM77	3679	2628	1999
TRIM49	1040	3053	4349
TRIM64B	5166	9497	3416
TRIM49D1	3956	3502	3018
TRIM49D2	1644	506	1747
TRIM64	840	732	679
TRIM49C	1172	2130	3458
UBTFL1	5814	10106	4202
NAALAD2	66	158	93
CHORDC1	2420	5605	1612
FAT3	509	412	782
MTNR1B	171	372	216
SLC36A4	578	374	909
CCDC67	2382	2417	3749
SMCO4	4882	5941	3061
CEP295	2500	3059	3685
TAF1D	11330	5797	3960
C11orf54	2895	4208	2467
MED17	3578	1394	1781
VSTM5	760	936	2249
HEPHL1	85	150	260
PANX1	1616	1677	1385
IZUMO1R	5560	4004	4512
GPR83	1149	915	1677
MRE11A	97	72	91
ANKRD49	813	1426	990
C11orf97	1654	2329	886
FUT4	2072	2233	2710
PIWIL4	5265	4647	7832
AMOTL1	868	1031	397
CWC15	12039	4348	23355
KDM4D	8707	3125	7288
KDM4E	1182	3033	1513
SRSF8	3985	3136	5097
ENDOD1	620	433	503
SESN3	15462	8643	8319
FAM76B	2903	2476	1947
CEP57	1941	2538	1294
MTMR2	3628	1994	2363
MAML2	9649	2823	6973
CCDC82	1159	767	1415
JRKL	2092	1855	1057
CNTN5	1286	1400	1218
ARHGAP42	1109	824	2267
TMEM133	681	403	1620
PGR	116	372	142
TRPC6	6873	10114	3114
ANGPTL5	2405	1238	1272
CEP126	2109	1604	1069
C11orf70	2142	3889	5874
YAP1	1500	2359	2935
BIRC3	1745	1670	1214
BIRC2	3056	6277	3363
TMEM123	234	997	531
MMP7	34	66	141
MMP20	757	2909	1071
MMP27	698	190	477
MMP8	10364	3181	2662
MMP10	3200	2440	2061
MMP1	174	161	164
MMP3	22535	14285	14570
MMP12	1006	524	1032
MMP13	3455	5458	2524
DCUN1D5	993	726	372
DYNC2H1	2419	2794	2531
PDGFD	1569	1912	2202
DDI1	1210	1814	962
CASP4	1139	1452	2751
CASP5	2348	1199	2271
CASP1	759	693	1319
CARD16	1975	2688	3931
CARD17	3179	1950	750
CARD18	65	127	78
GRIA4	513	732	842
MSANTD4	4823	5607	6299
KBTBD3	4457	1759	2843
AASDHPPT	436	160	324
GUCY1A2	1728	1056	1065
CWF19L2	904	1177	688
ALKBH8	324	256	166
ELMOD1	1335	2255	2565
SLN	1972	2072	705
SLC35F2	334	399	296
RAB39A	5488	4375	2778
CUL5	1759	813	1131
ACAT1	676	2246	897
NPAT	1233	1029	843
ATM	1761	2436	6487
C11orf65	2022	5030	4390
KDELC2	1242	2318	1155
EXPH5	4733	3501	5122
DDX10	3923	4427	4003
C11orf87	318	1092	546
ZC3H12C	1320	1859	2339
RDX	551	716	830
FDX1	1162	2848	2298
ARHGAP20	61	98	85
C11orf53	2449	2683	4683
COLCA2	134	110	76
POU2AF1	14	23	21
BTG4	4369	8907	7550
C11orf88	152	397	319
LAYN	6368	7538	11037
SIK2	406	458	294
PPP2R1B	1644	2580	924
ALG9	4189	1621	3690
RP11-108O10.8	633	1498	2060
FDXACB1	83	92	49
C11orf1	4084	2448	4459
CRYAB	1844	883	1422
HSPB2	5130	8601	5722
HSPB2-C11orf52	644	557	675
C11orf52	4067	2217	2345
DIXDC1	255	1172	531
DLAT	10558	11471	9271
PIH1D2	1110	1350	1799
C11orf57	8862	13135	7294
TIMM8B	4096	5209	8854
SDHD	63	88	65
AP002884.2	1276	2390	989
IL18	1595	1880	2227
TEX12	879	872	1346
BCO2	2444	1795	3746
PTS	4379	2454	3696
PLET1	2195	5284	3048
NCAM1	5523	3186	2714
TTC12	8854	11937	3827
ANKK1	123	121	91
DRD2	1038	1496	1351
TMPRSS5	3855	2953	2127
ZW10	2082	3647	1747
CLDN25	1684	2195	1151
USP28	2116	1160	756
HTR3B	185	467	383
HTR3A	875	1139	1005
ZBTB16	279	224	276
NNMT	9400	6170	8624
